,1.wrd,10.wrd,11.wrd,12.wrd,13.wrd,14.wrd,15.wrd,16.wrd,17.wrd,18.wrd,19.wrd,2.wrd,20.wrd,21.wrd,22.wrd,23.wrd,24.wrd,249.wrd,25.wrd,250.wrd,251.wrd,252.wrd,253.wrd,254.wrd,255.wrd,256.wrd,257.wrd,258.wrd,259.wrd,26.wrd,260.wrd,261.wrd,262.wrd,263.wrd,264.wrd,265.wrd,266.wrd,267.wrd,268.wrd,269.wrd,27.wrd,270.wrd,271.wrd,272.wrd,273.wrd,274.wrd,275.wrd,276.wrd,277.wrd,278.wrd,279.wrd,28.wrd,29.wrd,3.wrd,30.wrd,31.wrd,4.wrd,5.wrd,559.wrd,560.wrd,561.wrd,562.wrd,563.wrd,564.wrd,565.wrd,566.wrd,567.wrd,568.wrd,569.wrd,570.wrd,571.wrd,572.wrd,573.wrd,574.wrd,575.wrd,576.wrd,577.wrd,578.wrd,579.wrd,580.wrd,581.wrd,582.wrd,583.wrd,584.wrd,585.wrd,586.wrd,587.wrd,588.wrd,589.wrd,6.wrd,7.wrd,8.wrd,9.wrd
271.wrd,0.560556464811784,0.4148936170212766,0.5409165302782324,0.4971358428805237,0.15752864157119473,0.5396890343698855,0.559328968903437,0.32078559738134205,0.5585106382978724,0.14034369885433717,0.5499181669394435,0.513911620294599,0.5957446808510638,0.20581014729950897,0.515139116202946,0.6202945990180033,0.5384615384615384,0.17839607201309327,0.5286415711947627,0.4909983633387889,0.309328968903437,0.3576104746317512,0.6047463175122749,0.529050736497545,0.45581014729950897,0.4738134206219312,0.2512274959083469,0.531505728314239,0.4717675941080196,0.5392798690671031,0.473404255319149,0.2810965630114566,0.5826513911620295,0.39320785597381347,0.439443535188216,0.5834697217675942,0.574468085106383,0.45253682487725044,0.5073649754500819,0.3040098199672667,0.5392798690671031,0.4832242225859247,1.0,0.5245499181669395,0.599836333878887,0.5781505728314239,0.6239770867430442,0.5237315875613748,0.5421440261865793,0.5851063829787234,0.5057283142389526,0.5703764320785598,0.5204582651391162,0.3944353518821604,0.5908346972176759,0.5711947626841244,0.5388707037643208,0.3162847790507365,0.542962356792144,0.3682487725040916,0.2442716857610474,0.43494271685761043,0.3797054009819967,0.4549918166939444,0.34206219312602293,0.47217675941080195,0.4590834697217676,0.4210310965630114,0.4161211129296236,0.4824058919803601,0.40098199672667756,0.3972995090016367,0.46522094926350244,0.4795417348608838,0.4500818330605565,0.4177577741407529,0.5687397708674304,0.4480360065466449,0.09942716857610479,0.5081833060556464,0.4590834697217676,0.5499181669394435,0.5306873977086743,0.5380523731587561,0.530278232405892,0.532733224222586,0.5020458265139116,0.4807692307692307,0.4414893617021277,0.5147299509001637,0.3224222585924713,0.49058919803600654,0.3449263502454992
272.wrd,0.6395253682487725,0.47626841243862517,0.6444353518821604,0.6513911620294599,0.39607201309328965,0.6370703764320785,0.760229132569558,0.382569558101473,0.7516366612111293,0.369885433715221,0.6284779050736498,0.6657119476268412,0.7119476268412439,0.38911620294599014,0.722176759410802,0.719721767594108,0.6669394435351882,0.4140752864157119,0.6984451718494271,0.5229132569558101,0.4304418985270049,0.510229132569558,0.546644844517185,0.6055646481178396,0.5769230769230769,0.6256137479541735,0.2970540098199672,0.6145662847790507,0.4725859247135843,0.7119476268412439,0.48690671031096566,0.396481178396072,0.6661211129296236,0.5405073649754502,0.59328968903437,0.6509819967266776,0.6149754500818331,0.6022913256955811,0.6178396072013093,0.35106382978723405,0.7139934533551555,0.6342062193126023,0.5245499181669395,1.0,0.603518821603928,0.644026186579378,0.5634206219312603,0.5830605564648118,0.5458265139116203,0.5634206219312603,0.5806055646481179,0.7119476268412439,0.6963993453355155,0.4746317512274959,0.7009001636661212,0.6951718494271686,0.6039279869067102,0.46522094926350244,0.6546644844517184,0.4803600654664485,0.3338788870703764,0.45090016366612107,0.49836333878887074,0.5503273322422259,0.4189852700490998,0.6157937806873977,0.4783142389525368,0.5012274959083469,0.5270049099836334,0.632569558101473,0.4893617021276596,0.5773322422258593,0.5916530278232406,0.5912438625204582,0.6055646481178396,0.49836333878887074,0.6616202945990179,0.510229132569558,0.2099018003273322,0.5339607201309329,0.618657937806874,0.5597381342062193,0.5376432078559739,0.5867430441898527,0.6472995090016367,0.6530278232405893,0.5855155482815058,0.5581014729950899,0.5495090016366613,0.662847790507365,0.3923895253682488,0.6235679214402619,0.4991816693944353
273.wrd,0.6043371522094927,0.4083469721767594,0.5445990180032734,0.5339607201309329,0.292962356792144,0.5879705400981996,0.6530278232405893,0.35106382978723405,0.6227495908346972,0.17266775777414078,0.5621931260229133,0.5233224222585925,0.6141571194762684,0.2491816693944353,0.5900163666121113,0.6387070376432078,0.5855155482815058,0.3408346972176759,0.5965630114566285,0.4783142389525368,0.38911620294599014,0.42512274959083474,0.5654664484451719,0.527823240589198,0.48117839607201307,0.5368248772504092,0.35392798690671035,0.6100654664484452,0.45458265139116205,0.5990180032733224,0.5208674304418985,0.3563829787234043,0.632569558101473,0.48404255319148937,0.37847790507364976,0.6198854337152209,0.5617839607201309,0.5155482815057283,0.5879705400981996,0.32487725040916526,0.5666939443535188,0.5646481178396072,0.599836333878887,0.603518821603928,1.0,0.7013093289689034,0.6321603927986907,0.5261865793780687,0.5842880523731588,0.5474631751227497,0.6305237315875614,0.6047463175122749,0.6100654664484452,0.37643207855973815,0.6620294599018004,0.6395253682487725,0.5474631751227497,0.40384615384615385,0.5351882160392798,0.38707037643207853,0.30523731587561376,0.40302782324058917,0.3972995090016367,0.4807692307692307,0.32283142389525366,0.4963175122749591,0.457037643207856,0.4382160392798691,0.4463993453355155,0.5368248772504092,0.3702945990180033,0.5012274959083469,0.510229132569558,0.5331423895253682,0.5241407528641571,0.5171849427168576,0.6481178396072014,0.4443535188216039,0.14893617021276595,0.5020458265139116,0.5147299509001637,0.4979541734860884,0.5216857610474632,0.5331423895253682,0.5675122749590835,0.5936988543371522,0.487315875613748,0.4864975450081833,0.43330605564648117,0.5098199672667758,0.3817512274959084,0.4963175122749591,0.37438625204582654
274.wrd,0.6272504091653028,0.47790507364975454,0.5793780687397709,0.599836333878887,0.41734860883797054,0.6194762684124386,0.7176759410801964,0.3944353518821604,0.6722585924713584,0.32160392798690673,0.5793780687397709,0.5765139116202946,0.6734860883797054,0.4083469721767594,0.6448445171849427,0.6587561374795418,0.632569558101473,0.42635024549918166,0.5957446808510638,0.5114566284779051,0.4639934533551555,0.46235679214402614,0.5691489361702128,0.5842880523731588,0.5576923076923077,0.6063829787234043,0.41734860883797054,0.618657937806874,0.4881342062193126,0.6415711947626841,0.5355973813420623,0.43985270049099834,0.6918985270049101,0.5274140752864157,0.4599018003273322,0.6419803600654664,0.5507364975450082,0.5920621931260229,0.6534369885433715,0.44476268412438624,0.6235679214402619,0.5887888707037643,0.5781505728314239,0.644026186579378,0.7013093289689034,1.0,0.6963993453355155,0.6002454991816695,0.6239770867430442,0.644026186579378,0.65671031096563,0.6321603927986907,0.6317512274959083,0.4901800327332242,0.6775777414075286,0.646481178396072,0.6047463175122749,0.4922258592471358,0.5437806873977087,0.4578559738134206,0.35883797054009825,0.43412438625204586,0.49549918166939444,0.5490998363338788,0.4189852700490998,0.5740589198036006,0.473404255319149,0.5171849427168576,0.4807692307692307,0.5601472995090017,0.4529459901800328,0.5073649754500819,0.5474631751227497,0.589607201309329,0.5478723404255319,0.5433715220949263,0.6538461538461539,0.51759410801964,0.2900981996726678,0.589607201309329,0.6006546644844517,0.5470540098199672,0.5511456628477904,0.5875613747954174,0.6243862520458265,0.6378887070376432,0.5789689034369885,0.5646481178396072,0.5229132569558101,0.5286415711947627,0.4881342062193126,0.5552373158756138,0.4316693944353519
275.wrd,0.5777414075286416,0.5114566284779051,0.5396890343698855,0.5331423895253682,0.3927986906710311,0.6121112929623568,0.6816693944353519,0.41366612111292966,0.6563011456628478,0.3293780687397708,0.5658756137479541,0.47585924713584293,0.6796235679214402,0.3572013093289689,0.5928805237315875,0.6636661211129296,0.6333878887070377,0.4578559738134206,0.5986088379705401,0.4922258592471358,0.45867430441898527,0.5306873977086743,0.5981996726677578,0.5433715220949263,0.5049099836333879,0.6170212765957447,0.4844517184942717,0.6088379705400981,0.5110474631751227,0.6387070376432078,0.5200490998363339,0.4373977086743044,0.6775777414075286,0.6047463175122749,0.4063011456628478,0.6702127659574468,0.5143207855973814,0.49959083469721766,0.6763502454991817,0.41734860883797054,0.5879705400981996,0.5392798690671031,0.6239770867430442,0.5634206219312603,0.6321603927986907,0.6963993453355155,1.0,0.6129296235679215,0.6710310965630115,0.6808510638297872,0.6493453355155483,0.5814238952536825,0.6382978723404256,0.4627659574468085,0.6280687397708674,0.6202945990180033,0.5572831423895254,0.473404255319149,0.5225040916530278,0.5184124386252046,0.4443535188216039,0.5126841243862521,0.510229132569558,0.5617839607201309,0.4578559738134206,0.5801963993453355,0.5556464811783961,0.5016366612111294,0.49058919803600654,0.5147299509001637,0.486088379705401,0.48567921440261863,0.5425531914893618,0.5040916530278232,0.5617839607201309,0.6096563011456628,0.599836333878887,0.5458265139116203,0.34819967266775775,0.6243862520458265,0.5781505728314239,0.5838788870703764,0.5924713584288053,0.6133387888707038,0.6247954173486088,0.6170212765957447,0.5994271685761048,0.5773322422258593,0.5458265139116203,0.4787234042553191,0.4026186579378068,0.601063829787234,0.3874795417348609
276.wrd,0.6219312602291326,0.502454991816694,0.556873977086743,0.6051554828150573,0.36006546644844517,0.5891980360065466,0.6509819967266776,0.3956628477905073,0.6685761047463175,0.2892798690671031,0.6452536824877251,0.542962356792144,0.6415711947626841,0.35801963993453356,0.6669394435351882,0.6276595744680851,0.6595744680851063,0.2999181669394435,0.632569558101473,0.49263502454991814,0.36170212765957444,0.45458265139116205,0.5,0.4950900163666121,0.47708674304418985,0.5961538461538461,0.3400163666121113,0.4787234042553191,0.5265957446808511,0.6783960720130933,0.4914075286415712,0.30891980360065463,0.5597381342062193,0.4492635024549918,0.4991816693944353,0.5364157119476268,0.4881342062193126,0.5810147299509001,0.5671031096563011,0.44271685761047463,0.6759410801963994,0.5904255319148937,0.5237315875613748,0.5830605564648118,0.5261865793780687,0.6002454991816695,0.6129296235679215,1.0,0.618657937806874,0.5184124386252046,0.5846972176759411,0.675531914893617,0.6018821603927986,0.457037643207856,0.6358428805237316,0.613747954173486,0.5081833060556464,0.45744680851063835,0.5225040916530278,0.453355155482815,0.4226677577741408,0.457037643207856,0.4909983633387889,0.5257774140752864,0.46153846153846156,0.5536006546644845,0.5077741407528642,0.5090016366612111,0.503682487725041,0.5536006546644845,0.5126841243862521,0.5212765957446808,0.5437806873977087,0.5282324058919803,0.5208674304418985,0.4226677577741408,0.5834697217675942,0.5122749590834696,0.15671031096563015,0.47422258592471356,0.5499181669394435,0.5110474631751227,0.5589198036006546,0.572013093289689,0.5761047463175123,0.5392798690671031,0.530278232405892,0.46522094926350244,0.457037643207856,0.5237315875613748,0.45171849427168576,0.5953355155482816,0.4774959083469722
277.wrd,0.6538461538461539,0.4120294599018003,0.5748772504091653,0.5965630114566285,0.33919803600654663,0.5597381342062193,0.6088379705400981,0.3797054009819967,0.5679214402618658,0.3220130932896891,0.5560556464811783,0.5441898527004909,0.6571194762684125,0.32651391162029464,0.5867430441898527,0.6374795417348609,0.6382978723404256,0.3944353518821604,0.5941080196399345,0.5556464811783961,0.36006546644844517,0.45867430441898527,0.5396890343698855,0.5081833060556464,0.4803600654664485,0.6018821603927986,0.4206219312602292,0.5286415711947627,0.4922258592471358,0.6129296235679215,0.4316693944353519,0.3572013093289689,0.5916530278232406,0.4541734860883797,0.5016366612111294,0.542962356792144,0.49672667757774136,0.5171849427168576,0.6599836333878887,0.45867430441898527,0.5699672667757774,0.5368248772504092,0.5421440261865793,0.5458265139116203,0.5842880523731588,0.6239770867430442,0.6710310965630115,0.618657937806874,1.0,0.5785597381342062,0.6608019639934534,0.5548281505728314,0.6108837970540097,0.4754500818330606,0.5826513911620295,0.5679214402618658,0.529050736497545,0.46440261865793786,0.5282324058919803,0.40875613747954176,0.37274959083469716,0.41653027823240585,0.4746317512274959,0.4922258592471358,0.4148936170212766,0.5106382978723405,0.439443535188216,0.439443535188216,0.469721767594108,0.5118657937806874,0.4738134206219312,0.42553191489361697,0.47585924713584293,0.5482815057283142,0.4423076923076923,0.44762684124386254,0.570785597381342,0.5069558101472995,0.24468085106382975,0.5265957446808511,0.510229132569558,0.49754500818330605,0.47299509001636664,0.5245499181669395,0.5380523731587561,0.5523731587561375,0.5523731587561375,0.4844517184942717,0.4717675941080196,0.4987725040916531,0.42635024549918166,0.5020458265139116,0.4909983633387889
278.wrd,0.5613747954173486,0.4590834697217676,0.5981996726677578,0.5585106382978724,0.32692307692307687,0.5703764320785598,0.6751227495908347,0.35229132569558097,0.6190671031096563,0.23567921440261863,0.5609656301145662,0.529050736497545,0.677986906710311,0.4063011456628478,0.603518821603928,0.6902618657937807,0.664075286415712,0.2900981996726678,0.587152209492635,0.4864975450081833,0.3711129296235679,0.3846153846153846,0.530278232405892,0.4815875613747954,0.45090016366612107,0.5417348608837971,0.3846153846153846,0.5351882160392798,0.4590834697217676,0.6387070376432078,0.45744680851063835,0.31873977086743044,0.570785597381342,0.4648117839607201,0.3817512274959084,0.5924713584288053,0.5008183306055647,0.5339607201309329,0.6112929623567922,0.3923895253682488,0.6223404255319149,0.48567921440261863,0.5851063829787234,0.5634206219312603,0.5474631751227497,0.644026186579378,0.6808510638297872,0.5184124386252046,0.5785597381342062,1.0,0.5666939443535188,0.6145662847790507,0.6129296235679215,0.4451718494271686,0.6403436988543372,0.5826513911620295,0.573240589198036,0.4373977086743044,0.5122749590834696,0.45540098199672663,0.3527004909983633,0.46317512274959083,0.47504091653027825,0.49672667757774136,0.4198036006546645,0.5576923076923077,0.473404255319149,0.46931260229132565,0.4881342062193126,0.532733224222586,0.48977086743044185,0.46808510638297873,0.49672667757774136,0.46931260229132565,0.5589198036006546,0.5666939443535188,0.560556464811784,0.5761047463175123,0.30523731587561376,0.5990180032733224,0.5830605564648118,0.6129296235679215,0.5478723404255319,0.5891980360065466,0.6411620294599019,0.6190671031096563,0.5773322422258593,0.5781505728314239,0.5515548281505729,0.5544189852700492,0.3702945990180033,0.5621931260229133,0.3572013093289689
279.wrd,0.5986088379705401,0.40793780687397707,0.5552373158756138,0.5949263502454991,0.3408346972176759,0.5474631751227497,0.6333878887070377,0.35229132569558097,0.6235679214402619,0.2561374795417348,0.5814238952536825,0.5265957446808511,0.6452536824877251,0.3220130932896891,0.6178396072013093,0.6117021276595744,0.6252045826513912,0.36620294599018,0.650163666121113,0.49549918166939444,0.4063011456628478,0.46522094926350244,0.47135842880523726,0.5445990180032734,0.46235679214402614,0.585924713584288,0.31669394435351883,0.5626022913256956,0.4365793780687398,0.6031096563011457,0.4451718494271686,0.3273322422258592,0.5695581014729951,0.49181669394435357,0.47013093289689034,0.5740589198036006,0.5486906710310966,0.5323240589198036,0.6006546644844517,0.3682487725040916,0.5769230769230769,0.5806055646481179,0.5057283142389526,0.5806055646481179,0.6305237315875614,0.65671031096563,0.6493453355155483,0.5846972176759411,0.6608019639934534,0.5666939443535188,1.0,0.5928805237315875,0.6493453355155483,0.410392798690671,0.6256137479541735,0.6485270049099836,0.4901800327332242,0.43412438625204586,0.5167757774140753,0.3711129296235679,0.3338788870703764,0.3690671031096563,0.38829787234042556,0.5016366612111294,0.29950900163666117,0.5008183306055647,0.39770867430441903,0.4386252045826514,0.4459901800327333,0.5396890343698855,0.3936170212765957,0.4979541734860884,0.5135024549918167,0.5736497545008183,0.5188216039279869,0.4942716857610474,0.6051554828150573,0.49672667757774136,0.2557283142389526,0.51759410801964,0.5073649754500819,0.49672667757774136,0.5090016366612111,0.5372340425531915,0.5482815057283142,0.5470540098199672,0.5376432078559739,0.457037643207856,0.4500818330605565,0.4852700490998363,0.33265139116202946,0.47626841243862517,0.40589198036006546
28.wrd,0.6898527004909983,0.6104746317512275,0.6632569558101473,0.6738952536824877,0.42021276595744683,0.7356792144026186,0.7495908346972177,0.3993453355155483,0.8044189852700491,0.3367430441898527,0.7430441898527005,0.6387070376432078,0.7884615384615384,0.410392798690671,0.7986906710310966,0.7647299509001637,0.809328968903437,0.310556464811784,0.760229132569558,0.5237315875613748,0.4660392798690671,0.5265957446808511,0.5396890343698855,0.5368248772504092,0.48690671031096566,0.6252045826513912,0.33346972176759415,0.545417348608838,0.5801963993453355,0.7950081833060556,0.5662847790507365,0.3273322422258592,0.631342062193126,0.5261865793780687,0.4832242225859247,0.648936170212766,0.5634206219312603,0.6407528641571194,0.5724222585924714,0.40180032733224225,0.8301963993453355,0.6554828150572831,0.5703764320785598,0.7119476268412439,0.6047463175122749,0.6321603927986907,0.5814238952536825,0.675531914893617,0.5548281505728314,0.6145662847790507,0.5928805237315875,1.0,0.7782324058919804,0.46235679214402614,0.8052373158756138,0.7700490998363339,0.607201309328969,0.49058919803600654,0.6403436988543372,0.5552373158756138,0.4676759410801964,0.6370703764320785,0.5679214402618658,0.6399345335515548,0.556873977086743,0.6812602291325696,0.6211129296235679,0.6153846153846154,0.601063829787234,0.7364975450081833,0.6321603927986907,0.6693944353518821,0.6984451718494271,0.6305237315875614,0.6902618657937807,0.5536006546644845,0.7160392798690671,0.6518003273322422,0.27086743044189854,0.6178396072013093,0.6444353518821604,0.6456628477905073,0.6677577741407529,0.6546644844517184,0.7217675941080197,0.6305237315875614,0.6268412438625204,0.5773322422258593,0.6112929623567922,0.6726677577741407,0.44967266775777415,0.722176759410802,0.42512274959083474
29.wrd,0.6689852700490999,0.5875613747954174,0.6292962356792144,0.6923076923076923,0.39198036006546644,0.7459083469721768,0.7152209492635024,0.3572013093289689,0.7332242225859247,0.35801963993453356,0.7058101472995091,0.6051554828150573,0.7774140752864157,0.4451718494271686,0.7549099836333879,0.7655482815057283,0.7855973813420623,0.3408346972176759,0.7176759410801964,0.5028641571194763,0.44967266775777415,0.5106382978723405,0.5241407528641571,0.503682487725041,0.5061374795417348,0.5801963993453355,0.38707037643207853,0.5421440261865793,0.5212765957446808,0.7708674304418985,0.5020458265139116,0.3015548281505729,0.6227495908346972,0.49058919803600654,0.4435351882160393,0.6256137479541735,0.5274140752864157,0.5683306055646481,0.6419803600654664,0.4238952536824877,0.7405891980360065,0.6751227495908347,0.5204582651391162,0.6963993453355155,0.6100654664484452,0.6317512274959083,0.6382978723404256,0.6018821603927986,0.6108837970540097,0.6129296235679215,0.6493453355155483,0.7782324058919804,1.0,0.45049099836333883,0.7753682487725041,0.7892798690671031,0.5769230769230769,0.542962356792144,0.6063829787234043,0.5495090016366613,0.4541734860883797,0.5343698854337152,0.5085924713584289,0.5531914893617021,0.4901800327332242,0.6125204582651391,0.5650572831423895,0.5765139116202946,0.5838788870703764,0.6730769230769231,0.5965630114566285,0.6153846153846154,0.6808510638297872,0.6288870703764321,0.6337970540098199,0.5830605564648118,0.6747135842880524,0.6104746317512275,0.39402618657937805,0.6301145662847791,0.5621931260229133,0.6051554828150573,0.6006546644844517,0.6518003273322422,0.6534369885433715,0.660392798690671,0.5679214402618658,0.5540098199672667,0.6162029459901801,0.5977905073649754,0.4484451718494271,0.6616202945990179,0.4423076923076923
3.wrd,0.6616202945990179,0.38379705400982,0.5887888707037643,0.5589198036006546,0.32364975450081834,0.46644844517184947,0.5638297872340425,0.5249590834697218,0.513911620294599,0.2450900163666121,0.5388707037643208,0.513911620294599,0.5286415711947627,0.26022913256955815,0.5069558101472995,0.570785597381342,0.5261865793780687,0.3711129296235679,0.4484451718494271,0.4783142389525368,0.3633387888707038,0.31587561374795414,0.5032733224222585,0.4063011456628478,0.4807692307692307,0.46644844517184947,0.353518821603928,0.4210310965630114,0.4226677577741408,0.4807692307692307,0.3449263502454992,0.3625204582651391,0.5114566284779051,0.42512274959083474,0.37929623567921444,0.46153846153846156,0.35229132569558097,0.4423076923076923,0.44762684124386254,0.3273322422258592,0.5204582651391162,0.4238952536824877,0.3944353518821604,0.4746317512274959,0.37643207855973815,0.4901800327332242,0.4627659574468085,0.457037643207856,0.4754500818330606,0.4451718494271686,0.410392798690671,0.46235679214402614,0.45049099836333883,1.0,0.4684942716857611,0.45949263502454996,0.6374795417348609,0.36661211129296234,0.4386252045826514,0.4226677577741408,0.26309328968903434,0.4026186579378068,0.4959083469721768,0.4689034369885434,0.4210310965630114,0.515139116202946,0.43903436988543376,0.43903436988543376,0.41857610474631757,0.43780687397708673,0.4582651391162029,0.3330605564648118,0.42021276595744683,0.4443535188216039,0.3612929623567921,0.487315875613748,0.4959083469721768,0.3915711947626841,0.22585924713584293,0.47299509001636664,0.5122749590834696,0.4304418985270049,0.4451718494271686,0.4132569558101473,0.4725859247135843,0.4328968903436988,0.440671031096563,0.439443535188216,0.4050736497545008,0.4725859247135843,0.3866612111292962,0.4787234042553191,0.5445990180032734
30.wrd,0.690671031096563,0.6513911620294599,0.6534369885433715,0.662847790507365,0.40384615384615385,0.7606382978723404,0.7598199672667758,0.36783960720130937,0.7860065466448445,0.3113747954173486,0.7741407528641571,0.6419803600654664,0.7945990180032734,0.45090016366612107,0.7626841243862521,0.779050736497545,0.7614566284779051,0.3224222585924713,0.7725040916530278,0.5675122749590835,0.46440261865793786,0.5049099836333879,0.6129296235679215,0.5601472995090017,0.5560556464811783,0.6288870703764321,0.3874795417348609,0.6223404255319149,0.5666939443535188,0.7962356792144026,0.5953355155482816,0.3711129296235679,0.6653027823240589,0.5077741407528642,0.4414893617021277,0.676759410801964,0.6162029459901801,0.6252045826513912,0.6018821603927986,0.440671031096563,0.7594108019639935,0.6395253682487725,0.5908346972176759,0.7009001636661212,0.6620294599018004,0.6775777414075286,0.6280687397708674,0.6358428805237316,0.5826513911620295,0.6403436988543372,0.6256137479541735,0.8052373158756138,0.7753682487725041,0.4684942716857611,1.0,0.7982815057283142,0.6239770867430442,0.4963175122749591,0.6751227495908347,0.5838788870703764,0.47504091653027825,0.6268412438625204,0.5638297872340425,0.6141571194762684,0.5245499181669395,0.6448445171849427,0.6170212765957447,0.6178396072013093,0.6145662847790507,0.7115384615384616,0.5945171849427169,0.6518003273322422,0.6935351882160392,0.603518821603928,0.6861702127659575,0.574468085106383,0.7054009819967266,0.6141571194762684,0.3117839607201309,0.632569558101473,0.6366612111292962,0.6260229132569558,0.6612111292962357,0.6837152209492635,0.7148117839607202,0.6751227495908347,0.6354337152209493,0.6051554828150573,0.5928805237315875,0.6591653027823241,0.483633387888707,0.6833060556464812,0.43494271685761043
31.wrd,0.6280687397708674,0.6207037643207856,0.6452536824877251,0.6689852700490999,0.42144026186579375,0.75,0.7213584288052373,0.3576104746317512,0.79050736497545,0.36456628477905073,0.7025368248772503,0.636252045826514,0.7782324058919804,0.39689034369885434,0.7622749590834698,0.796644844517185,0.75,0.36456628477905073,0.7741407528641571,0.5666939443535188,0.5282324058919803,0.5515548281505729,0.5474631751227497,0.5765139116202946,0.5576923076923077,0.6145662847790507,0.3670212765957447,0.5687397708674304,0.5544189852700492,0.7671849427168576,0.5548281505728314,0.41366612111292966,0.6432078559738135,0.5339607201309329,0.46235679214402614,0.662847790507365,0.5965630114566285,0.5961538461538461,0.6125204582651391,0.4071194762684124,0.718494271685761,0.6452536824877251,0.5711947626841244,0.6951718494271686,0.6395253682487725,0.646481178396072,0.6202945990180033,0.613747954173486,0.5679214402618658,0.5826513911620295,0.6485270049099836,0.7700490998363339,0.7892798690671031,0.45949263502454996,0.7982815057283142,1.0,0.5957446808510638,0.5347790507364976,0.6382978723404256,0.5347790507364976,0.48772504091653024,0.5560556464811783,0.5294599018003273,0.6096563011456628,0.5249590834697218,0.6292962356792144,0.5691489361702128,0.5613747954173486,0.5797872340425532,0.6775777414075286,0.5556464811783961,0.6444353518821604,0.6841243862520459,0.6468903436988543,0.6734860883797054,0.5388707037643208,0.6796235679214402,0.529050736497545,0.32364975450081834,0.6141571194762684,0.6239770867430442,0.617430441898527,0.6301145662847791,0.6583469721767594,0.6914893617021276,0.6620294599018004,0.5838788870703764,0.648936170212766,0.5949263502454991,0.6157937806873977,0.4423076923076923,0.707037643207856,0.4316693944353519
4.wrd,0.7135842880523732,0.5167757774140753,0.6959901800327333,0.6497545008183305,0.4112111292962357,0.6117021276595744,0.6902618657937807,0.42307692307692313,0.6190671031096563,0.33469721767594107,0.5879705400981996,0.6653027823240589,0.6301145662847791,0.3907528641571195,0.59328968903437,0.6820785597381342,0.6100654664484452,0.4590834697217676,0.5806055646481179,0.5057283142389526,0.4120294599018003,0.4590834697217676,0.5941080196399345,0.5617839607201309,0.5450081833060556,0.527823240589198,0.40793780687397707,0.529050736497545,0.4844517184942717,0.6145662847790507,0.4226677577741408,0.41080196399345337,0.6055646481178396,0.47790507364975454,0.47135842880523726,0.5945171849427169,0.5458265139116203,0.5265957446808511,0.5355973813420623,0.4148936170212766,0.5969721767594107,0.4885433715220949,0.5388707037643208,0.6039279869067102,0.5474631751227497,0.6047463175122749,0.5572831423895254,0.5081833060556464,0.529050736497545,0.573240589198036,0.4901800327332242,0.607201309328969,0.5769230769230769,0.6374795417348609,0.6239770867430442,0.5957446808510638,1.0,0.41080196399345337,0.650163666121113,0.4959083469721768,0.34124386252045824,0.47013093289689034,0.5265957446808511,0.5339607201309329,0.42144026186579375,0.5773322422258593,0.5081833060556464,0.4639934533551555,0.426759410801964,0.5597381342062193,0.47626841243862517,0.4660392798690671,0.503682487725041,0.4668576104746317,0.5188216039279869,0.5159574468085106,0.5679214402618658,0.5106382978723405,0.27864157119476274,0.5748772504091653,0.5986088379705401,0.5495090016366613,0.5544189852700492,0.5683306055646481,0.6133387888707038,0.6125204582651391,0.5711947626841244,0.5617839607201309,0.513911620294599,0.7017184942716858,0.4005728314238952,0.5638297872340425,0.47995090016366615
5.wrd,0.4648117839607201,0.47013093289689034,0.4930441898527005,0.5049099836333879,0.440671031096563,0.4914075286415712,0.4950900163666121,0.27986906710310966,0.5073649754500819,0.5028641571194763,0.4942716857610474,0.4206219312602292,0.5875613747954174,0.4386252045826514,0.5748772504091653,0.559328968903437,0.5793780687397709,0.3927986906710311,0.5114566284779051,0.35883797054009825,0.37234042553191493,0.37765957446808507,0.40589198036006546,0.2970540098199672,0.43617021276595747,0.44189852700490995,0.37438625204582654,0.3633387888707038,0.40098199672667756,0.5458265139116203,0.28191489361702127,0.3076923076923077,0.48117839607201307,0.33265139116202946,0.28477905073649756,0.4345335515548282,0.2168576104746317,0.32692307692307687,0.48281505728314233,0.35392798690671035,0.5098199672667758,0.42921440261865795,0.3162847790507365,0.46522094926350244,0.40384615384615385,0.4922258592471358,0.473404255319149,0.45744680851063835,0.46440261865793786,0.4373977086743044,0.43412438625204586,0.49058919803600654,0.542962356792144,0.36661211129296234,0.4963175122749591,0.5347790507364976,0.41080196399345337,1.0,0.43126022913256956,0.4766775777414075,0.43003273322422264,0.3633387888707038,0.46317512274959083,0.37643207855973815,0.4226677577741408,0.4766775777414075,0.42430441898527005,0.3956628477905073,0.3829787234042553,0.38134206219312605,0.4042553191489362,0.34410801963993454,0.3702945990180033,0.42921440261865795,0.3956628477905073,0.46931260229132565,0.3809328968903437,0.40589198036006546,0.2217675941080196,0.4189852700490998,0.42348608837970536,0.3604746317512275,0.3592471358428805,0.3972995090016367,0.4181669394435352,0.42021276595744683,0.40384615384615385,0.4013911620294599,0.34819967266775775,0.3445171849427169,0.529050736497545,0.5531914893617021,0.382569558101473
